,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.15,0.44,1.04,—,—,—,—,—,—,—,—
Total Return % (NAV),0.23,0.28,1.18,—,—,—,—,—,—,—,1.46
+/- Category (NAV),0.26,0.33,1.22,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
