,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.65,1.75,-3.22,1.63,28.84,13.37,6.81,—,—,—,—
Total Return % (NAV),1.99,0.15,-2.38,0.23,31.33,14.74,6.75,12.27,—,—,10.43
+/- Category (NAV),1.07,0.20,1.48,2.61,14.17,13.81,0.90,6.12,—,—,—
+/- Index (NAV),1.84,-0.46,2.35,5.44,24.73,19.65,-2.86,5.60,—,—,—
