,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.37,-2.36,-10.95,-6.96,-0.32,-22.57,9.40,3.75,—,—,—
Total Return % (NAV),1.62,-0.44,-10.10,-5.40,1.24,-23.32,8.92,4.10,—,—,4.95
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
