,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.07,-2.38,-7.10,-8.53,-6.52,-7.07,-0.01,—,—,—,—
Total Return % (NAV),-0.46,0.12,-6.91,-7.61,-5.44,-6.24,0.34,—,—,—,2.69
+/- Category (NAV),-1.22,-1.36,0.19,-0.84,-0.57,6.65,1.38,—,—,—,—
+/- Index (NAV),-0.46,-1.13,-0.71,-3.90,-5.93,3.54,-4.03,—,—,—,—
