,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.56,-0.45,-8.07,-13.11,-16.97,-18.39,-10.48,—,—,—,—
Total Return % (NAV),0.81,-0.06,-7.76,-12.89,-16.73,-18.36,-10.34,—,—,—,-8.13
+/- Category (NAV),1.02,0.28,-3.29,-7.54,-23.97,-12.47,-15.09,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
