,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.19,-1.31,-8.50,-4.88,0.22,-6.35,—,—,—,—,—
Total Return % (NAV),0.54,0.86,-8.16,-5.14,0.79,-6.60,—,—,—,—,-6.90
+/- Category (NAV),-0.23,-0.62,-1.06,1.64,5.66,6.29,—,—,—,—,—
+/- Index (NAV),0.54,-0.39,-1.96,-1.43,0.29,3.19,—,—,—,—,—
