,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.01,0.06,-8.54,-5.52,0.40,-6.18,—,—,—,—,—
Total Return % (NAV),0.20,-0.37,-7.56,-5.60,1.44,-6.87,—,—,—,—,-6.63
+/- Category (NAV),0.15,-0.19,-0.53,2.36,6.22,6.86,—,—,—,—,—
+/- Index (NAV),-0.12,0.27,-1.61,-1.13,0.78,3.52,—,—,—,—,—
