,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),2.03,0.69,16.23,12.16,5.07,22.79,—,—,—,—,—
Total Return % (NAV),-0.20,1.14,13.92,12.10,2.71,23.25,—,—,—,—,-4.92
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
