,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.39,-0.39,-12.71,-9.61,-20.85,-16.45,-8.21,-9.01,—,—,—
Total Return % (NAV),0.17,2.92,-13.11,-8.32,-20.24,-16.61,-8.01,-8.94,—,—,-12.16
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
