,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,0.03,0.22,0.58,1.29,1.89,1.56,—,—,—,—
Total Return % (NAV),0.01,0.03,0.22,0.59,1.28,1.92,1.58,—,—,—,1.63
+/- Category (NAV),0.01,-0.04,-0.82,-1.47,-1.83,-2.80,-0.22,—,—,—,—
+/- Index (NAV),-0.29,-0.56,-2.09,-3.40,-4.33,-6.49,-1.30,—,—,—,—
