,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.11,-0.18,-14.75,-24.24,-27.20,-32.12,—,—,—,—,—
Total Return % (NAV),2.01,4.56,-14.26,-22.90,-26.53,-31.44,—,—,—,—,-30.61
+/- Category (NAV),1.13,1.11,-5.06,-11.10,-17.56,-13.58,—,—,—,—,—
+/- Index (NAV),2.01,4.47,-4.29,-7.17,-11.43,-13.06,—,—,—,—,—
