,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.67,1.70,-1.94,1.54,10.93,3.35,—,—,—,—,—
Total Return % (NAV),-0.53,0.20,-1.14,3.25,11.66,3.59,—,—,—,—,4.34
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
