,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.74,-1.40,4.84,-0.67,-13.59,-2.89,-9.76,—,—,—,—
Total Return % (NAV),0.69,0.33,2.79,-1.73,-14.79,-3.34,-10.30,—,—,—,-9.76
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
