,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.06,0.40,-8.15,—,—,—,—,—,—,—,—
Total Return % (NAV),-0.06,-1.38,-8.19,—,—,—,—,—,—,—,-13.48
+/- Category (NAV),0.15,-1.04,-3.72,—,—,—,—,—,—,—,—
+/- Index (NAV),0.59,-2.70,-4.41,—,—,—,—,—,—,—,—
