,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.90,0.48,-9.84,-10.40,-15.58,—,—,—,—,—,—
Total Return % (NAV),0.45,-0.27,-9.08,-10.87,-14.87,—,—,—,—,—,-9.48
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
