,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.03,-0.17,-8.14,-7.89,-5.56,-12.73,—,—,—,—,—
Total Return % (NAV),0.21,-0.52,-6.88,-7.51,-4.03,-12.66,—,—,—,—,-13.16
+/- Category (NAV),0.16,-0.34,0.15,0.45,0.75,1.08,—,—,—,—,—
+/- Index (NAV),-0.11,0.12,-0.92,-3.04,-4.69,-2.26,—,—,—,—,—
