,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.73,1.64,-5.12,0.69,6.78,-5.15,11.07,5.53,—,—,—
Total Return % (NAV),2.30,4.08,-3.41,0.28,7.55,-5.68,11.34,5.62,—,—,5.43
+/- Category (NAV),1.24,2.15,-0.69,-0.03,-8.60,-3.95,4.74,3.59,—,—,—
+/- Index (NAV),2.79,7.31,2.53,0.71,-11.30,-7.47,-5.02,-7.32,—,—,—
