,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.55,1.02,5.93,6.51,16.54,—,—,—,—,—,—
Total Return % (NAV),-1.18,-0.13,5.19,6.26,15.59,—,—,—,—,—,17.95
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
