,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.98,-0.75,-14.40,-12.07,-8.19,-24.17,—,—,—,—,—
Total Return % (NAV),0.18,-1.21,-12.83,-12.24,-6.42,-24.71,—,—,—,—,-8.98
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
