,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.06,-1.37,-14.87,-9.63,-7.90,-22.97,—,—,—,—,—
Total Return % (NAV),2.42,1.72,-13.05,-10.27,-6.65,-23.67,—,—,—,—,-9.06
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
