,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.03,0.02,0.83,1.74,3.18,4.52,2.94,3.14,—,—,—
Total Return % (NAV),-0.02,-0.03,0.79,1.74,3.14,4.48,2.94,3.17,—,—,3.74
+/- Category (NAV),-0.04,-0.05,0.35,0.70,1.05,1.42,0.42,0.39,—,—,—
+/- Index (NAV),-0.18,-0.13,-0.47,-0.86,-1.05,-1.67,-0.01,-0.44,—,—,—
