,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.34,-2.13,-7.94,-8.33,-8.68,-11.83,-2.90,—,—,—,—
Total Return % (NAV),-1.21,-2.97,-7.65,-9.21,-8.31,-12.62,-2.76,—,—,—,-1.70
+/- Category (NAV),-0.93,-5.86,-0.14,0.07,-4.88,1.77,1.91,—,—,—,—
+/- Index (NAV),-1.52,-2.33,-1.69,-4.73,-8.97,-2.22,-7.19,—,—,—,—
