,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.35,2.94,-1.69,2.58,35.42,15.14,—,—,—,—,—
Total Return % (NAV),-0.93,-0.41,-0.96,3.11,36.14,14.27,—,—,—,—,18.09
+/- Category (NAV),-0.74,0.05,1.97,5.25,20.29,17.61,—,—,—,—,—
+/- Index (NAV),-0.06,-1.93,3.23,3.26,15.57,12.57,—,—,—,—,—
