,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-12.28
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-12.26
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-14.92
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-21.62
Percentile Rank,—,—,—,—,—,—,—,—,—,—,77
# of Funds in Category,—,—,—,—,—,—,—,—,—,47,54
