,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.52,-4.42,-11.92,-13.22,-12.28,—,—,—,—,—,—
Total Return % (NAV),-1.36,-4.20,-11.85,-13.40,-12.26,—,—,—,—,—,-12.62
+/- Category (NAV),-0.04,-2.70,-3.89,-7.89,-14.92,—,—,—,—,—,—
+/- Index (NAV),-0.13,-3.87,-5.09,-10.49,-21.59,—,—,—,—,—,—
