,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.58,-0.16,16.06,29.01,31.77,36.29,-1.61,—,—,—,—
Total Return % (NAV),-1.85,-3.73,15.90,26.91,30.99,36.04,-1.51,—,—,—,-1.64
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
