,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.26,-4.21,17.93,29.19,33.56,36.87,-1.06,—,—,—,—
Total Return % (NAV),-0.13,-4.79,16.40,31.01,31.56,39.93,-1.37,—,—,—,-1.50
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
