,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-10.19
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-10.43
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-7.01
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-10.86
Percentile Rank,—,—,—,—,—,—,—,—,—,—,—
# of Funds in Category,—,—,—,—,—,—,—,—,—,—,—
