,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.68,3.16,-11.50,-13.58,-10.19,-18.32,—,—,—,—,—
Total Return % (NAV),-1.01,2.65,-11.88,-13.54,-10.43,-18.82,—,—,—,—,-24.55
+/- Category (NAV),-0.74,-0.23,-4.37,-4.26,-7.01,-4.43,—,—,—,—,—
+/- Index (NAV),-1.32,3.29,-5.92,-9.07,-11.10,-8.42,—,—,—,—,—
