,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),3.04,4.14,15.76,22.68,32.46,35.50,—,—,—,—,—
Total Return % (NAV),-0.72,2.43,13.04,20.35,27.84,31.93,—,—,—,—,9.49
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
