,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.04,-2.05,-8.22,-10.74,-9.58,-13.37,—,—,—,—,—
Total Return % (NAV),0.27,0.10,-7.90,-9.82,-8.42,-12.51,—,—,—,—,-9.54
+/- Category (NAV),-0.50,-1.39,-0.80,-3.04,-3.55,0.37,—,—,—,—,—
+/- Index (NAV),0.27,-1.16,-1.70,-6.11,-8.92,-2.73,—,—,—,—,—
