,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-4.08,-4.45,-22.18,-21.60,-30.89,-41.07,-6.84,—,—,—,—
Total Return % (NAV),-1.52,-3.91,-18.90,-20.98,-28.43,-39.92,-5.88,—,—,—,-7.72
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
