,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.24,3.86,-16.21,-24.47,-27.94,-32.29,—,—,—,—,—
Total Return % (NAV),0.24,2.76,-14.89,-25.46,-27.27,-33.97,—,—,—,—,-7.40
+/- Category (NAV),0.18,0.87,-5.21,-11.93,-17.84,-14.44,—,—,—,—,—
+/- Index (NAV),0.30,1.86,-4.39,-9.59,-12.21,-14.16,—,—,—,—,—
