,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.08,-0.24,-6.86,-5.26,-2.23,-10.32,2.25,0.48,3.74,—,—
Total Return % (NAV),0.12,-0.83,-6.04,-5.37,-1.16,-10.52,2.66,0.84,3.96,—,3.45
+/- Category (NAV),0.07,-0.65,0.99,2.59,3.62,3.22,3.71,1.57,1.54,—,—
+/- Index (NAV),-0.20,-0.20,-0.09,-0.90,-1.82,-0.12,-1.77,-1.77,-1.22,—,—
