,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.05,-0.18,-6.25,-4.71,-3.78,-12.37,1.77,1.32,—,—,—
Total Return % (NAV),0.24,-0.75,-5.84,-4.56,-3.70,-11.30,2.06,1.74,—,—,1.70
+/- Category (NAV),0.19,-0.57,1.19,3.40,1.08,2.43,3.11,2.47,—,—,—
+/- Index (NAV),-0.07,-0.11,0.11,-0.09,-4.36,-0.90,-2.37,-0.88,—,—,—
