,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.13,-1.43,-2.56,2.93,30.86,9.58,20.46,18.31,—,—,—
Total Return % (NAV),1.43,2.62,0.61,7.66,33.47,12.28,21.18,18.77,—,—,17.85
+/- Category (NAV),0.44,1.08,1.79,4.11,13.96,9.10,11.34,9.00,—,—,—
+/- Index (NAV),1.22,5.81,6.05,7.59,18.32,9.98,10.04,9.05,—,—,—
