,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.52,0.25,-3.31,2.63,31.88,18.70,11.51,14.60,—,—,—
Total Return % (NAV),2.10,0.66,-2.49,1.97,34.07,19.18,11.52,15.01,—,—,8.33
+/- Category (NAV),1.18,0.71,1.37,4.34,16.91,18.25,5.66,8.85,—,—,—
+/- Index (NAV),1.91,0.00,2.20,7.13,27.42,24.06,1.89,8.33,—,—,—
