,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.15,0.21,-7.87,-7.25,-5.63,-12.53,-0.27,—,—,—,—
Total Return % (NAV),0.23,-0.24,-6.87,-7.56,-4.51,-13.03,0.07,—,—,—,2.68
+/- Category (NAV),0.18,-0.06,0.16,0.40,0.26,0.71,1.12,—,—,—,—
+/- Index (NAV),-0.08,0.39,-0.92,-3.09,-5.17,-2.63,-4.36,—,—,—,—
