,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.61,-0.56,-7.54,-6.48,-5.31,-12.08,0.08,—,—,—,—
Total Return % (NAV),0.65,1.49,-7.06,-6.63,-4.66,-12.32,0.15,—,—,—,1.41
+/- Category (NAV),-0.11,0.00,0.04,0.15,0.21,0.57,1.19,—,—,—,—
+/- Index (NAV),0.65,0.23,-0.86,-2.92,-5.16,-2.53,-4.22,—,—,—,—
