,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.14,0.28,-12.84,-17.69,-19.57,-27.58,-8.50,—,—,—,—
Total Return % (NAV),0.18,0.25,-12.62,-17.42,-19.12,-27.36,-8.47,—,—,—,-9.29
+/- Category (NAV),1.01,-0.31,-4.81,-9.99,-13.56,-14.28,-7.15,—,—,—,—
+/- Index (NAV),1.27,0.51,-5.64,-12.95,-18.69,-17.05,-12.52,—,—,—,—
