,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.13,3.09,-22.80,-35.12,-42.11,-41.95,—,—,—,—,—
Total Return % (NAV),0.30,1.11,-21.56,-35.66,-40.59,-43.43,—,—,—,—,-5.40
+/- Category (NAV),0.24,-0.78,-11.89,-22.13,-31.17,-23.90,—,—,—,—,—
+/- Index (NAV),0.36,0.21,-11.07,-19.78,-25.54,-23.62,—,—,—,—,—
