,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.07,-0.26,-7.80,-7.83,-4.33,-10.02,-4.16,—,—,—,—
Total Return % (NAV),-0.92,-0.61,-7.50,-9.10,-3.99,-11.12,-4.13,—,—,—,2.35
+/- Category (NAV),-0.97,-0.43,-0.47,-1.14,0.79,2.62,-3.08,—,—,—,—
+/- Index (NAV),-1.24,0.03,-1.55,-4.63,-4.65,-0.72,-8.56,—,—,—,—
