,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),2.13,2.87,-4.52,-7.71,12.36,-5.03,-11.73,—,—,—,—
Total Return % (NAV),1.03,1.66,-5.39,-6.83,11.25,-8.53,-11.34,—,—,—,-22.01
+/- Category (NAV),0.41,0.40,-1.47,-6.39,-5.96,-11.31,-17.07,—,—,—,—
+/- Index (NAV),0.36,2.94,0.69,-1.26,5.33,-8.36,-20.33,—,—,—,—
