,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.66,0.27,-10.06,-11.08,-11.01,-11.10,—,—,—,—,—
Total Return % (NAV),-1.04,-1.44,-10.30,-12.62,-11.23,-12.17,—,—,—,—,-1.16
+/- Category (NAV),-1.09,-1.26,-3.26,-4.66,-6.45,1.57,—,—,—,—,—
+/- Index (NAV),-1.35,-0.80,-4.34,-8.15,-11.89,-1.77,—,—,—,—,—
