,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.89,-1.57,-10.63,-11.83,-11.70,-12.09,—,—,—,—,—
Total Return % (NAV),0.09,1.53,-10.00,-10.94,-10.93,-11.76,—,—,—,—,-1.04
+/- Category (NAV),-0.67,0.05,-2.89,-4.16,-6.06,1.13,—,—,—,—,—
+/- Index (NAV),0.09,0.28,-3.80,-7.23,-11.43,-1.98,—,—,—,—,—
