,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.77,8.21,-31.03,-44.23,-49.54,-56.34,—,—,—,—,—
Total Return % (NAV),0.26,9.21,-29.15,-45.58,-47.92,-58.29,—,—,—,—,-23.11
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
