,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.99,-1.38,-11.60,-10.09,-14.62,-20.82,-0.50,4.55,—,—,—
Total Return % (NAV),2.73,0.17,-9.08,-8.36,-13.42,-20.07,0.03,4.77,—,—,-3.50
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
