,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),2.08,3.61,10.40,14.76,17.85,—,—,—,—,—,—
Total Return % (NAV),-0.04,3.00,7.88,12.44,16.00,—,—,—,—,—,17.69
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
