,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.99,-0.20,-6.93,-6.24,-1.36,-13.92,—,—,—,—,—
Total Return % (NAV),0.25,-0.96,-6.40,-5.74,-0.99,-10.98,—,—,—,—,-12.34
+/- Category (NAV),0.52,-3.84,1.11,3.54,2.44,3.41,—,—,—,—,—
+/- Index (NAV),-0.07,-0.32,-0.45,-1.27,-1.65,-0.58,—,—,—,—,—
