,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.52,0.52,-5.40,-5.33,-3.33,-14.11,0.67,—,—,—,—
Total Return % (NAV),-0.38,-0.33,-5.05,-5.88,-3.28,-15.11,0.89,—,—,—,2.80
+/- Category (NAV),-0.43,-0.15,1.98,2.08,1.50,-1.38,1.94,—,—,—,—
+/- Index (NAV),-0.70,0.31,0.90,-1.41,-3.94,-4.71,-3.54,—,—,—,—
