,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.35,0.47,3.63,3.47,10.65,9.84,4.89,4.31,—,—,—
Total Return % (NAV),0.45,0.09,3.36,3.91,10.39,10.01,4.74,4.30,—,—,1.66
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
