,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.28,0.05,5.83,4.10,19.25,17.07,—,—,—,—,—
Total Return % (NAV),-1.68,-0.24,6.18,5.15,20.02,18.09,—,—,—,—,2.22
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
