,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.01,0.05,0.22,0.59,1.26,1.91,1.56,1.69,—,—,—
Total Return % (NAV),0.00,0.03,0.21,0.59,1.25,1.90,1.56,1.69,—,—,1.82
+/- Category (NAV),-0.02,-0.00,-0.01,0.07,0.08,0.12,0.16,0.23,—,—,—
+/- Index (NAV),-0.00,-0.00,0.03,0.05,-0.08,-0.20,-0.35,-0.32,—,—,—
