,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.02,0.95,-9.66,-9.70,-0.52,-12.98,-1.84,—,—,—,—
Total Return % (NAV),-0.39,-0.39,-9.46,-11.13,-0.25,-14.96,-1.76,—,—,—,-2.98
+/- Category (NAV),-0.44,-0.21,-2.43,-3.17,4.53,-1.22,-0.71,—,—,—,—
+/- Index (NAV),-0.71,0.25,-3.50,-6.66,-0.91,-4.56,-6.19,—,—,—,—
