,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.20,-0.95,-7.02,-4.20,—,—,—,—,—,—,—
Total Return % (NAV),0.22,-1.50,-5.99,-3.87,—,—,—,—,—,—,-1.57
+/- Category (NAV),0.17,-1.32,1.05,4.09,—,—,—,—,—,—,—
+/- Index (NAV),-0.10,-0.87,-0.03,0.60,—,—,—,—,—,—,—
