,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.06,-0.25,-6.31,-3.37,-3.87,-12.56,—,—,—,—,—
Total Return % (NAV),0.70,1.42,-5.82,-3.70,-3.40,-13.24,—,—,—,—,-16.31
+/- Category (NAV),-0.06,-0.06,1.28,3.08,1.47,-0.35,—,—,—,—,—
+/- Index (NAV),0.70,0.17,0.38,0.02,-3.89,-3.45,—,—,—,—,—
