,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.31,0.62,-1.32,-0.82,-0.58,-0.18,-10.41,—,—,—,—
Total Return % (NAV),0.36,3.67,-1.56,-0.07,-0.07,-0.81,-10.25,—,—,—,-10.34
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
