,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,6.57,-7.07,-8.08,10.98,-16.23,0.27,2.43,4.26,—,—
Total Return % (NAV),0.25,2.23,-7.30,-10.87,10.99,-18.99,0.18,2.63,4.59,—,6.72
+/- Category (NAV),0.44,2.69,-4.38,-8.74,-4.85,-15.65,-6.21,0.53,1.06,—,—
+/- Index (NAV),1.12,0.71,-3.12,-10.72,-9.57,-20.69,-16.92,-10.91,-9.05,—,—
