,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.09,-0.01,-0.63,-1.00,-0.60,-1.02,—,—,—,—,—
Total Return % (NAV),0.01,0.07,-0.52,-0.98,-0.59,-0.93,—,—,—,—,-1.21
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
