,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.39,-0.49,-7.29,-4.31,-2.57,-10.01,—,—,—,—,—
Total Return % (NAV),0.80,1.13,-6.51,-4.80,-2.31,-10.34,—,—,—,—,—
+/- Category (NAV),0.03,-0.35,0.59,1.98,2.56,2.55,—,—,—,—,—
+/- Index (NAV),0.80,-0.12,-0.31,-1.08,-2.80,-0.55,—,—,—,—,—
