,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.02,-0.31,-7.26,-5.64,-2.89,-10.80,—,—,—,—,—
Total Return % (NAV),0.19,-0.72,-6.34,-5.84,-2.12,-10.95,—,—,—,—,—
+/- Category (NAV),0.15,-0.54,0.70,2.12,2.65,2.79,—,—,—,—,—
+/- Index (NAV),-0.12,-0.08,-0.38,-1.36,-2.78,-0.55,—,—,—,—,—
