,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-2.57
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-2.31
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,2.56
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-3.06
Percentile Rank,—,—,—,—,—,—,—,—,—,—,17
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
