,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.78,-6.48,-14.29,-21.43,-26.82,-28.11,-9.28,-5.47,—,—,—
Total Return % (NAV),-2.05,-4.71,-13.74,-22.05,-26.13,-27.55,-9.16,-5.34,—,—,-1.29
+/- Category (NAV),-2.13,-3.78,-5.87,-17.80,-28.98,-24.34,-13.68,-7.26,—,—,—
+/- Index (NAV),-2.01,-1.09,-5.34,-18.82,-33.35,-23.54,-18.00,-9.36,—,—,—
