,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.41,-0.17,-6.82,-4.50,-3.17,-10.24,5.65,0.87,3.56,—,—
Total Return % (NAV),0.58,-0.74,-5.54,-4.67,-1.70,-10.23,5.98,1.25,3.84,—,2.94
+/- Category (NAV),0.53,-0.56,1.50,3.29,3.08,3.50,7.02,1.98,1.43,—,—
+/- Index (NAV),0.27,-0.11,0.42,-0.19,-2.36,0.16,1.54,-1.36,-1.34,—,—
